pitcher,player_name,pitch_type,game_year,woba_num,woba_denom,wOBAA,xwOBAA,BB,HBP,singles,doubles,triples,HR,K
660761,"Suarez, José",SL,2022,15.5087,61,0.2542,0.2565,3,1,2,1,0,4,19
660787,"De los Santos, Yerry",SI,2025,19.3519,73,0.2651,0.3406,8,1,12,3,0,0,9
660813,"Graterol, Brusdar",SI,2022,18.033,75,0.2404,0.2457,5,2,12,1,0,1,9
660813,"Graterol, Brusdar",SI,2023,20.8703,92,0.2269,0.2399,3,1,19,2,0,0,17
660825,"Bazardo, Eduard",SI,2025,22.0441,96,0.2296,0.254,7,1,10,3,0,2,31
660825,"Bazardo, Eduard",SL,2025,19.0868,77,0.2479,0.3212,2,0,11,1,0,3,14
660853,"De Los Santos, Enyel",FF,2022,30.3091,88,0.3444,0.3892,9,1,15,5,0,2,17
660853,"De Los Santos, Enyel",FF,2023,34.2155,113,0.3028,0.3389,11,2,18,5,0,2,26
660853,"De Los Santos, Enyel",FF,2024,47.9844,106,0.4527,0.4002,9,4,14,10,0,6,23
660853,"De Los Santos, Enyel",FF,2025,40.8145,106,0.385,0.3721,9,1,20,8,0,3,27
660853,"De Los Santos, Enyel",SL,2024,20.8688,67,0.3115,0.2968,4,0,4,2,0,5,22
660853,"De Los Santos, Enyel",SL,2025,17.2099,83,0.2073,0.2339,6,0,8,2,1,1,20
660896,"Alcala, Jorge",FF,2025,30.0511,77,0.3903,0.3129,11,1,3,6,0,5,18
661269,"Gutierrez, Vladimir",FF,2022,33.1694,62,0.535,0.4547,9,4,4,5,0,6,7
661309,"Martínez, Adrián",SI,2022,41.0091,96,0.4272,0.3525,9,0,21,1,1,6,16
661309,"Martínez, Adrián",SI,2023,34.2605,109,0.3143,0.3457,9,1,16,3,2,3,19
661383,"Ortega, Oliver",FF,2022,20.5696,63,0.3265,0.3872,11,0,9,3,0,1,7
661395,"Duran, Jhoan",CU,2022,10.1177,61,0.1659,0.1596,2,1,5,3,0,0,33
661395,"Duran, Jhoan",FF,2022,21.0135,71,0.296,0.2657,5,1,15,0,0,2,22
661395,"Duran, Jhoan",FF,2025,11.7637,62,0.1897,0.2753,5,0,9,1,0,0,18
661395,"Duran, Jhoan",FS,2025,14.1482,73,0.1938,0.28,2,0,11,1,0,1,8
661403,"Clase, Emmanuel",FC,2022,21.5591,101,0.2135,0.2414,4,1,11,5,0,1,24
661403,"Clase, Emmanuel",FC,2023,30.1442,116,0.2599,0.2599,5,1,18,5,0,2,24
661403,"Clase, Emmanuel",FC,2024,22.5237,116,0.1942,0.2579,7,2,13,1,0,2,21
661403,"Clase, Emmanuel",FC,2025,26.6779,90,0.2964,0.2985,3,2,20,2,1,1,19
661403,"Clase, Emmanuel",SL,2022,10.3476,79,0.131,0.1691,2,0,5,0,0,2,31
661440,"Llovera, Mauricio",SI,2023,22.1483,86,0.2575,0.3213,9,2,14,3,0,0,16
661563,"Gil, Luis",CH,2024,30.009,114,0.2632,0.3056,10,5,13,2,0,3,25
661563,"Gil, Luis",FF,2024,72.0756,256,0.2815,0.3006,29,2,20,12,2,7,77
661563,"Gil, Luis",FF,2025,31.519,102,0.309,0.3655,11,1,15,7,0,1,16
661563,"Gil, Luis",SL,2024,36.4008,158,0.2304,0.263,19,1,11,6,0,3,46
662253,"Muñoz, Andrés",SL,2022,15.1868,102,0.1489,0.1664,7,0,7,2,0,1,43
662253,"Muñoz, Andrés",SL,2023,19.3592,64,0.3025,0.2321,4,1,9,3,0,2,24
662253,"Muñoz, Andrés",SL,2024,13.7342,78,0.1761,0.2315,5,0,7,0,0,2,36
662253,"Muñoz, Andrés",SL,2025,6.9371,75,0.0925,0.1773,1,0,6,1,0,0,36
663158,"Suarez, Robert",FF,2024,35.1491,125,0.2812,0.2693,9,0,25,3,0,2,32
663158,"Suarez, Robert",FF,2025,28.0111,117,0.2394,0.3137,10,2,13,2,0,3,35
663362,"Waldron, Matt",FF,2024,37.0865,89,0.4167,0.3462,6,0,12,5,1,6,23
663362,"Waldron, Matt",KN,2024,49.7244,162,0.3069,0.2908,4,5,25,8,0,5,50
663362,"Waldron, Matt",SI,2024,32.0094,86,0.3722,0.3942,7,0,21,4,0,2,8
663362,"Waldron, Matt",ST,2024,26.3488,74,0.3561,0.3235,7,0,5,6,0,4,10
663372,"Feltner, Ryan",CH,2024,30.7969,87,0.354,0.2458,4,0,17,5,0,3,27
663372,"Feltner, Ryan",CU,2024,12.8515,61,0.2107,0.325,0,2,6,3,0,1,19
663372,"Feltner, Ryan",FF,2022,53.837,114,0.4723,0.4492,12,4,19,7,2,6,18
663372,"Feltner, Ryan",FF,2024,72.8074,231,0.3152,0.324,19,1,35,8,2,7,45
663372,"Feltner, Ryan",SI,2022,21.8225,62,0.352,0.3517,4,1,15,1,0,2,8
663372,"Feltner, Ryan",SI,2024,32.0866,78,0.4114,0.3771,14,2,18,2,0,2,10
663372,"Feltner, Ryan",SL,2022,22.8731,69,0.3315,0.2994,7,0,11,2,1,2,13
663372,"Feltner, Ryan",SL,2024,37.1326,97,0.3828,0.3522,9,1,22,4,0,3,11
663423,"Thornton, Trent",ST,2022,10.9257,66,0.1655,0.1905,1,1,7,1,0,1,19
663423,"Thornton, Trent",ST,2024,16.401,71,0.231,0.228,2,1,11,4,0,0,17
663432,"Rainey, Tanner",FF,2024,56.6331,141,0.4017,0.3939,20,2,15,7,1,8,23
663436,"Martin, Davis",CH,2025,32.6368,118,0.2766,0.333,5,0,21,4,1,2,20
663436,"Martin, Davis",FC,2025,37.3392,113,0.3304,0.3223,11,2,10,3,0,7,24
663436,"Martin, Davis",FF,2022,29.2452,77,0.3798,0.3675,7,2,11,7,0,2,9
663436,"Martin, Davis",FF,2025,43.8519,128,0.3426,0.3645,12,2,15,7,2,4,26
663436,"Martin, Davis",SI,2025,28.0992,67,0.4194,0.4149,4,2,17,4,0,2,2
663436,"Martin, Davis",SL,2022,17.892,65,0.2753,0.2614,3,0,7,2,0,3,20
663455,"Pilkington, Konnor",FF,2022,44.4419,129,0.3445,0.3676,18,1,21,6,0,3,20
663455,"Pilkington, Konnor",FF,2025,21.0992,73,0.289,0.4016,12,1,7,2,0,2,18
663460,"Bubic, Kris",CH,2022,41.3745,132,0.3134,0.3412,14,0,20,7,1,2,25
663460,"Bubic, Kris",CH,2025,18.8106,68,0.2766,0.2969,10,0,11,1,0,1,13
663460,"Bubic, Kris",CU,2022,20.6902,61,0.3392,0.3546,2,2,17,3,0,0,11
663460,"Bubic, Kris",FF,2022,80.0549,182,0.4399,0.3885,27,1,31,11,0,9,36
663460,"Bubic, Kris",FF,2025,40.4229,114,0.3546,0.3193,11,0,19,7,2,2,28
663460,"Bubic, Kris",ST,2025,16.0278,73,0.2196,0.2076,2,1,7,3,1,1,21
663465,"Allard, Kolby",FF,2025,24.8775,79,0.3149,0.2614,2,1,16,4,1,1,22
663474,"McKenzie, Triston",CU,2022,17.8578,120,0.1488,0.17,3,0,10,2,0,2,66
663474,"McKenzie, Triston",FF,2022,93.5384,323,0.2896,0.3407,33,4,33,12,0,11,57
663474,"McKenzie, Triston",FF,2024,56.5408,116,0.4874,0.4364,25,1,13,6,0,9,11
663474,"McKenzie, Triston",SL,2022,48.8713,135,0.362,0.3161,1,1,22,4,2,8,22
663485,"Sands, Cole",FC,2024,16.359,61,0.2682,0.2655,3,2,10,0,0,2,18
663485,"Sands, Cole",FF,2024,15.352,61,0.2517,0.2354,2,1,7,2,0,2,19
663485,"Sands, Cole",FF,2025,23.2621,60,0.3877,0.344,5,0,9,4,0,3,20
663542,"Hudson, Bryan",FF,2024,15.0297,71,0.2117,0.2495,2,0,6,1,0,3,17
663546,"Hjelle, Sean",KC,2024,23.1908,86,0.2697,0.2456,4,2,11,4,0,2,32
663546,"Hjelle, Sean",SI,2024,36.0477,119,0.3029,0.3123,4,2,28,3,0,2,15
663554,"Mize, Casey",FF,2024,49.5492,146,0.3394,0.3241,7,0,33,4,0,5,29
663554,"Mize, Casey",FF,2025,48.1278,152,0.3166,0.3365,17,0,22,6,1,4,35
663554,"Mize, Casey",FS,2024,20.2024,64,0.3157,0.322,1,0,14,4,0,1,17
663554,"Mize, Casey",FS,2025,49.5901,128,0.3874,0.3116,2,1,24,10,1,5,31
663554,"Mize, Casey",SI,2025,22.1485,73,0.3034,0.3173,1,1,13,2,0,3,7
663554,"Mize, Casey",SL,2024,32.5968,89,0.3663,0.3378,9,0,13,4,2,3,13
663556,"McClanahan, Shane",CH,2022,20.0444,115,0.1743,0.2294,3,0,14,3,0,1,36
663556,"McClanahan, Shane",CH,2023,13.0228,70,0.186,0.1926,2,0,11,2,0,0,28
663556,"McClanahan, Shane",CU,2022,18.8279,87,0.2164,0.2305,5,1,9,2,0,2,29
663556,"McClanahan, Shane",FF,2022,46.6903,132,0.3537,0.3425,16,1,18,3,0,7,25
663556,"McClanahan, Shane",FF,2023,41.223,103,0.4002,0.3681,16,0,17,5,2,3,22
663556,"McClanahan, Shane",SL,2022,24.5192,60,0.4087,0.3077,3,0,15,2,0,3,18
663558,"Moran, Jovani",CH,2022,8.751,67,0.1306,0.1974,5,0,2,3,0,0,25
663558,"Moran, Jovani",CH,2023,14.846,73,0.2034,0.1924,4,0,5,2,3,0,25
663558,"Moran, Jovani",FF,2023,20.9913,60,0.3499,0.4073,17,0,6,1,0,2,12
663559,"Falter, Bailey",FF,2022,30.0374,130,0.2311,0.2751,7,2,19,1,0,3,21
663559,"Falter, Bailey",FF,2023,33.8937,102,0.3323,0.3223,6,0,18,6,0,3,22
663559,"Falter, Bailey",FF,2024,73.7489,230,0.3206,0.3155,13,0,34,15,0,7,39
663559,"Falter, Bailey",FF,2025,65.7197,198,0.3319,0.3533,23,0,29,8,0,7,29
663559,"Falter, Bailey",SI,2022,34.6224,85,0.4073,0.3508,6,2,11,5,2,4,20
663559,"Falter, Bailey",SI,2024,24.5384,76,0.3229,0.4142,6,0,13,2,0,3,11
663559,"Falter, Bailey",SI,2025,18.4179,79,0.2331,0.2687,6,1,9,5,0,0,11
663559,"Falter, Bailey",SL,2024,23.4844,85,0.2763,0.2725,5,0,16,4,1,0,25
663559,"Falter, Bailey",SL,2025,28.7498,86,0.3343,0.3596,4,0,12,3,0,5,17
663567,"Lambert, Peter",CH,2023,24.7094,70,0.353,0.2776,5,0,8,4,0,4,25
663567,"Lambert, Peter",FF,2023,51.7544,118,0.4386,0.4171,15,1,14,6,3,7,16
663567,"Lambert, Peter",FF,2024,25.7683,77,0.3347,0.3393,10,1,8,3,2,2,11
663567,"Lambert, Peter",SL,2023,23.5253,67,0.3511,0.3341,2,3,11,2,2,2,11
663568,"Kolek, Stephen",FF,2025,27.9622,88,0.3178,0.3557,6,1,8,4,1,4,21
663568,"Kolek, Stephen",SI,2024,24.6693,72,0.3426,0.3243,6,2,19,3,0,0,9
663568,"Kolek, Stephen",SI,2025,28.5959,91,0.3142,0.344,7,3,21,2,0,1,9
663574,"Santillan, Tony",FF,2025,29.5301,123,0.2401,0.3456,10,1,12,1,1,4,32
663623,"Irvin, Jake",CH,2025,33.0815,75,0.4411,0.3928,4,0,12,3,1,6,6
663623,"Irvin, Jake",CU,2023,28.576,94,0.304,0.2841,8,3,10,2,2,3,26
663623,"Irvin, Jake",CU,2024,42.0836,157,0.268,0.3027,6,2,20,6,0,5,32
663623,"Irvin, Jake",CU,2025,80.3862,204,0.394,0.3489,14,1,22,16,1,12,46
663623,"Irvin, Jake",FF,2023,38.4659,117,0.3288,0.3365,12,2,14,3,0,6,23
663623,"Irvin, Jake",FF,2024,62.3144,191,0.3263,0.3193,14,0,22,8,0,10,52
663623,"Irvin, Jake",FF,2025,86.8303,240,0.3618,0.4246,26,3,30,8,1,13,39
663623,"Irvin, Jake",SI,2023,48.0076,119,0.4034,0.3949,13,2,27,7,0,3,13
663623,"Irvin, Jake",SI,2024,53.8673,125,0.4309,0.3974,13,1,26,9,1,4,14
663623,"Irvin, Jake",SI,2025,62.5598,178,0.3515,0.3494,14,1,41,9,0,3,18
663671,"Enright, Nic",FF,2025,18.82,67,0.2809,0.3584,6,2,11,0,0,2,11
663687,"Harris, Hogan",FF,2023,48.9014,116,0.4216,0.3897,22,2,16,7,0,5,24
663687,"Harris, Hogan",FF,2024,50.572,148,0.3417,0.4163,24,2,24,4,0,4,22
663687,"Harris, Hogan",FF,2025,43.8385,126,0.3479,0.3621,20,0,18,9,0,2,30
663704,"McArthur, James",CU,2024,19.7872,60,0.3298,0.2948,1,1,10,2,0,3,24
663704,"McArthur, James",SI,2024,33.7344,85,0.3969,0.3597,6,1,20,4,0,3,11
663738,"Lynch IV, Daniel",CH,2022,34.9076,118,0.2958,0.2689,7,0,18,6,0,3,22
663738,"Lynch IV, Daniel",FF,2022,80.3877,223,0.3605,0.3727,24,1,46,9,0,6,39
663738,"Lynch IV, Daniel",FF,2023,23.9971,61,0.3934,0.3724,6,1,8,3,1,3,7
663738,"Lynch IV, Daniel",SL,2022,64.4788,170,0.3793,0.3272,12,3,21,8,1,10,53
663765,"Woodford, Jake",SI,2022,22.5888,82,0.2755,0.3102,6,0,18,3,0,0,8
663765,"Woodford, Jake",SI,2023,37.8514,91,0.4159,0.3973,11,1,15,5,1,4,11
663765,"Woodford, Jake",SI,2024,34.8586,79,0.4412,0.4183,7,1,15,8,1,2,9
663773,"Hoeing, Bryan",SI,2023,56.7213,123,0.4611,0.4041,12,2,16,12,1,7,20
663773,"Hoeing, Bryan",SI,2024,20.737,74,0.2802,0.3939,7,0,14,0,0,2,7
663773,"Hoeing, Bryan",SL,2023,16.1815,76,0.2129,0.2524,1,0,8,3,0,2,22
663776,"Sandoval, Patrick",CH,2022,31.4366,131,0.24,0.2819,16,1,22,1,1,0,52
663776,"Sandoval, Patrick",CH,2023,43.8902,164,0.2676,0.2963,14,0,17,7,0,5,47
663776,"Sandoval, Patrick",CH,2024,21.6755,96,0.2258,0.2331,3,1,15,5,0,0,30
663776,"Sandoval, Patrick",FF,2022,48.574,106,0.4582,0.4195,14,2,23,9,0,3,9
663776,"Sandoval, Patrick",FF,2023,54.1741,136,0.3983,0.3969,26,0,22,10,0,3,18
663776,"Sandoval, Patrick",SL,2022,38.0548,164,0.232,0.2613,12,0,23,5,0,2,50
663776,"Sandoval, Patrick",SL,2023,40.9748,145,0.2826,0.3217,16,1,27,5,1,0,28
663776,"Sandoval, Patrick",SL,2024,26.6169,75,0.3549,0.3464,4,0,12,5,0,3,13
663855,"Hicks, Jordan",FS,2024,14.5756,60,0.2429,0.2918,5,1,7,2,0,1,18
663855,"Hicks, Jordan",SI,2022,44.9017,142,0.3162,0.3584,21,4,21,6,1,1,13
663855,"Hicks, Jordan",SI,2023,44.6548,141,0.3167,0.3188,21,2,22,6,0,2,23
663855,"Hicks, Jordan",SI,2024,65.8618,171,0.3852,0.3907,15,3,38,10,0,4,15
663855,"Hicks, Jordan",SI,2025,48.2414,138,0.3496,0.33,14,3,26,9,1,1,18
663855,"Hicks, Jordan",ST,2022,21.1009,74,0.2851,0.2375,9,3,3,1,0,4,38
663878,"Pearson, Nate",FF,2023,32.2416,102,0.3161,0.337,10,3,13,3,0,4,17
663878,"Pearson, Nate",FF,2024,46.7276,113,0.4135,0.3637,9,1,24,8,0,4,22
663878,"Pearson, Nate",SL,2024,15.2427,63,0.2419,0.2729,2,0,9,3,0,1,21
663893,"Little, Brendon",KC,2025,13.4628,84,0.1603,0.179,6,1,9,0,1,0,51
663893,"Little, Brendon",SI,2024,31.3336,81,0.3868,0.3656,8,1,16,2,0,4,5
663893,"Little, Brendon",SI,2025,29.7077,80,0.3713,0.3628,17,0,11,6,0,1,9
663903,"Singer, Brady",SI,2022,78.7166,245,0.3213,0.3136,13,4,44,5,0,10,51
663903,"Singer, Brady",SI,2023,95.6957,234,0.409,0.3817,22,2,38,18,2,9,37
663903,"Singer, Brady",SI,2024,83.9707,260,0.323,0.3375,22,2,45,11,0,7,54
663903,"Singer, Brady",SI,2025,61.2297,181,0.3383,0.3376,18,7,21,9,1,6,49
663903,"Singer, Brady",SL,2022,54.7345,179,0.3058,0.3051,12,3,25,9,0,5,49
663903,"Singer, Brady",SL,2023,63.4206,216,0.2936,0.3174,10,3,28,9,3,6,50
663903,"Singer, Brady",SL,2024,69.9756,257,0.2723,0.2905,20,2,28,8,3,7,73
663903,"Singer, Brady",SL,2025,33.8022,145,0.2331,0.2527,8,1,13,8,1,2,39
663941,"Beck, Tristan",FF,2023,21.5234,103,0.209,0.3101,11,0,15,2,0,0,16
663941,"Beck, Tristan",SL,2023,32.2152,85,0.379,0.3534,4,0,21,2,0,4,12
663941,"Beck, Tristan",ST,2023,32.6926,93,0.3515,0.259,0,2,15,5,0,5,25
663947,"Holton, Tyler",FC,2025,24.394,60,0.4066,0.3364,5,0,12,3,0,3,10
663947,"Holton, Tyler",FF,2023,14.5147,62,0.2341,0.2762,8,0,9,0,0,1,19
663947,"Holton, Tyler",SI,2024,16.0984,67,0.2403,0.3522,4,3,5,2,0,2,10
663969,"Phillips, Tyler",SI,2025,25.029,86,0.291,0.306,6,0,18,3,0,1,7
663978,"Paddack, Chris",CH,2024,29.2321,82,0.3565,0.3896,6,0,14,3,0,4,12
663978,"Paddack, Chris",CH,2025,40.9506,124,0.3302,0.3265,6,0,18,2,0,8,22
663978,"Paddack, Chris",FF,2024,38.3772,124,0.3095,0.2893,5,0,27,4,0,3,34
663978,"Paddack, Chris",FF,2025,64.5012,210,0.3071,0.3444,11,2,31,11,2,5,35
663986,"Stephan, Trevor",FF,2022,25.3486,62,0.4088,0.2643,3,0,14,5,0,2,14
663986,"Stephan, Trevor",FF,2023,28.61,85,0.3366,0.3523,6,0,12,4,0,4,17
663986,"Stephan, Trevor",FS,2022,7.3523,62,0.1186,0.1448,3,1,6,0,0,0,38
664062,"Gonsolin, Tony",FF,2022,57.1644,156,0.3664,0.368,14,4,20,7,0,8,20
664062,"Gonsolin, Tony",FF,2023,40.7468,113,0.3606,0.3789,9,1,15,4,0,7,17
664062,"Gonsolin, Tony",FS,2022,18.9021,145,0.1304,0.2094,4,0,10,1,1,2,49
664062,"Gonsolin, Tony",FS,2023,21.9082,101,0.2169,0.2922,9,0,9,5,0,1,26
664062,"Gonsolin, Tony",SL,2022,18.0114,86,0.2094,0.2293,9,0,7,5,0,0,24
664062,"Gonsolin, Tony",SL,2023,25.0975,71,0.3535,0.3637,5,1,11,2,0,4,14
664123,"Effross, Scott",SI,2022,21.7022,61,0.3558,0.3001,3,0,14,6,0,0,11
664126,"Fairbanks, Pete",FF,2023,11.4718,63,0.1821,0.2271,10,3,3,1,0,0,25
664126,"Fairbanks, Pete",FF,2024,21.8369,70,0.312,0.3723,8,0,16,1,0,1,12
664126,"Fairbanks, Pete",FF,2025,23.9819,83,0.2889,0.3198,9,0,13,4,0,1,16
664139,"Gibaut, Ian",FF,2023,25.4655,100,0.2547,0.2701,6,4,16,1,0,2,34
664141,"Brubaker, JT",CU,2022,18.1232,70,0.2589,0.2631,3,0,10,4,0,1,19
664141,"Brubaker, JT",SI,2022,85.18,223,0.382,0.3506,21,6,40,15,0,6,33
664141,"Brubaker, JT",SL,2022,56.7694,168,0.3379,0.2963,13,1,25,6,1,7,60
664161,"Swarmer, Matt",SL,2022,33.0783,78,0.4241,0.3144,10,0,6,2,1,7,24
664192,"Lucchesi, Joey",SI,2023,34.4882,96,0.3593,0.4003,9,0,15,7,0,3,12
664199,"Clarke, Taylor",FF,2022,18.3682,63,0.2916,0.2789,2,0,11,4,0,1,12
664199,"Clarke, Taylor",SL,2023,19.9268,70,0.2847,0.2632,7,0,8,5,0,1,19
664208,"Maton, Phil",CU,2022,20.8055,84,0.2477,0.2759,4,5,6,2,0,3,26
664208,"Maton, Phil",CU,2023,19.3861,92,0.2107,0.2306,4,2,7,2,0,3,38
664208,"Maton, Phil",CU,2024,17.7614,64,0.2775,0.2642,7,3,6,0,1,2,27
664208,"Maton, Phil",CU,2025,20.7411,94,0.2206,0.2218,7,3,5,6,0,1,40
664208,"Maton, Phil",FC,2024,15.9903,68,0.2352,0.2982,8,1,8,3,0,0,12
664208,"Maton, Phil",FF,2022,25.6225,93,0.2755,0.2954,10,1,12,3,0,2,29
664285,"Valdez, Framber",CH,2022,13.5734,63,0.2155,0.2251,1,0,14,1,0,0,12
664285,"Valdez, Framber",CH,2023,25.9978,99,0.2626,0.3134,4,1,16,4,1,1,20
664285,"Valdez, Framber",CH,2024,27.6305,107,0.2582,0.2612,9,0,19,3,0,1,23
664285,"Valdez, Framber",CH,2025,34.2645,111,0.3087,0.2852,8,0,10,7,1,4,24
664285,"Valdez, Framber",CU,2022,40.4332,199,0.2032,0.2114,11,6,22,5,0,2,100
664285,"Valdez, Framber",CU,2023,26.2237,141,0.186,0.2166,7,2,19,2,0,1,62
664285,"Valdez, Framber",CU,2024,30.8211,156,0.1976,0.2007,12,2,13,5,0,2,70
664285,"Valdez, Framber",CU,2025,56.7703,222,0.2557,0.2448,24,3,23,11,1,2,95
664285,"Valdez, Framber",SI,2022,116.834,338,0.3457,0.3498,32,2,68,12,2,8,23
664285,"Valdez, Framber",SI,2023,106.283,307,0.3462,0.3933,32,1,40,19,2,10,30
664285,"Valdez, Framber",SI,2024,84.3757,256,0.3296,0.3758,21,2,47,11,1,6,22
664285,"Valdez, Framber",SI,2025,97.904,299,0.3274,0.375,25,1,63,10,1,6,19
664285,"Valdez, Framber",SL,2022,13.1528,73,0.1802,0.2099,3,0,4,4,0,1,24
664294,"Moreta, Dauri",FF,2022,33.8078,74,0.4569,0.3925,8,2,7,5,0,6,13
664294,"Moreta, Dauri",SL,2023,25.3369,112,0.2262,0.2113,7,3,8,8,1,0,42
664299,"Javier, Cristian",FF,2022,91.2994,319,0.2862,0.2711,39,3,31,10,1,10,89
664299,"Javier, Cristian",FF,2023,128.5587,373,0.3447,0.35,33,3,40,13,3,21,89
664299,"Javier, Cristian",SL,2022,23.8388,125,0.1907,0.1694,7,0,8,4,0,3,53
664299,"Javier, Cristian",SL,2023,40.4114,141,0.2866,0.2729,12,2,15,6,1,4,40
664353,"Urquidy, José",CH,2022,33.7944,99,0.3414,0.271,6,0,16,5,0,4,22
664353,"Urquidy, José",CU,2022,26.6183,65,0.4095,0.3481,5,1,10,7,0,2,16
664353,"Urquidy, José",FF,2022,96.8815,277,0.3498,0.3714,18,2,30,13,1,16,47
664353,"Urquidy, José",FF,2023,39.3405,76,0.5176,0.4643,11,1,9,4,0,8,6
664353,"Urquidy, José",ST,2022,19.5777,70,0.2797,0.2815,1,1,8,3,0,3,17
664747,"Díaz, Alexis",FF,2022,21.9652,108,0.2034,0.2467,16,2,9,1,0,1,31
664747,"Díaz, Alexis",FF,2023,28.9312,81,0.3572,0.3643,14,4,11,5,0,1,20
664747,"Díaz, Alexis",FF,2024,25.4561,81,0.3143,0.3122,19,2,8,3,0,1,16
664747,"Díaz, Alexis",SL,2022,15.7195,63,0.2495,0.2451,2,1,6,1,0,3,25
664747,"Díaz, Alexis",SL,2023,26.7134,112,0.2385,0.232,9,2,12,4,0,2,43
664747,"Díaz, Alexis",SL,2024,23.7012,81,0.2926,0.2738,2,1,11,2,0,4,22
664776,"Cousins, Jake",SL,2024,15.7198,72,0.2183,0.2365,3,1,7,0,0,3,33
664849,"Young, Danny",SI,2024,16.7137,72,0.2321,0.3141,6,0,11,3,0,0,15
664854,"Helsley, Ryan",FF,2022,23.2942,101,0.2306,0.2458,8,0,10,2,0,3,36
664854,"Helsley, Ryan",FF,2023,15.6094,60,0.2602,0.2897,9,0,7,2,1,0,13
664854,"Helsley, Ryan",FF,2024,25.1788,90,0.2798,0.3352,10,0,17,2,0,1,9
664854,"Helsley, Ryan",FF,2025,43.3012,85,0.5094,0.4098,8,1,24,6,0,4,10
664854,"Helsley, Ryan",SL,2024,17.0306,96,0.1774,0.2179,6,0,13,2,0,0,44
664854,"Helsley, Ryan",SL,2025,13.3501,73,0.1829,0.2232,4,0,7,2,0,1,27
664875,"Lawrence, Justin",SI,2022,23.8684,76,0.3141,0.3623,12,0,17,2,0,0,7
664875,"Lawrence, Justin",SI,2023,36.6045,94,0.3894,0.3465,13,0,20,6,1,1,4
664875,"Lawrence, Justin",SI,2024,62.5468,127,0.4925,0.4192,21,2,26,6,1,7,10
664875,"Lawrence, Justin",ST,2022,23.5196,81,0.2904,0.2043,6,1,7,3,1,3,35
664875,"Lawrence, Justin",ST,2023,19.3197,109,0.1772,0.218,6,3,9,3,0,1,43
664875,"Lawrence, Justin",ST,2024,15.9891,65,0.246,0.2713,4,2,7,3,0,1,21
665001,"Kelley, Trevor",FF,2022,18.744,64,0.2929,0.3285,9,2,7,1,0,2,13
665152,"Kremer, Dean",CH,2023,19.4408,66,0.2946,0.3185,6,1,9,4,0,1,13
665152,"Kremer, Dean",CU,2025,22.5954,65,0.3476,0.3537,3,0,9,3,1,3,8
665152,"Kremer, Dean",FC,2022,40.4088,138,0.2928,0.3158,7,0,24,10,0,1,22
665152,"Kremer, Dean",FC,2023,53.0241,163,0.3253,0.3334,11,0,20,6,0,9,34
665152,"Kremer, Dean",FC,2024,37.3348,121,0.3086,0.3827,9,0,23,4,0,3,16
665152,"Kremer, Dean",FC,2025,37.8753,118,0.321,0.3074,6,1,15,7,1,4,24
665152,"Kremer, Dean",FF,2022,25.4054,105,0.242,0.3175,9,2,12,1,0,3,19
665152,"Kremer, Dean",FF,2023,62.7668,195,0.3219,0.3577,20,0,32,6,1,6,49
665152,"Kremer, Dean",FF,2024,61.6086,144,0.4278,0.4063,20,2,19,4,0,11,34
665152,"Kremer, Dean",FF,2025,51.976,133,0.3908,0.3709,15,0,23,5,0,7,16
665152,"Kremer, Dean",FS,2024,21.2486,104,0.2043,0.2361,9,0,7,2,0,3,33
665152,"Kremer, Dean",FS,2025,29.6338,132,0.2245,0.226,4,0,19,3,0,3,43
665152,"Kremer, Dean",SI,2023,24.8636,91,0.2732,0.3353,5,3,18,2,0,1,13
665152,"Kremer, Dean",SI,2024,28.725,90,0.3192,0.3093,10,1,14,6,0,1,23
665152,"Kremer, Dean",SI,2025,34.6583,107,0.3239,0.3228,6,0,22,4,0,3,20
665621,"García, Rony",FF,2022,25.2312,74,0.341,0.4243,7,0,8,5,0,3,14
665622,"Medina, Luis",FF,2023,67.1482,174,0.3859,0.3832,24,1,22,10,2,7,19
665622,"Medina, Luis",SL,2023,35.6066,96,0.3709,0.2855,9,2,9,7,0,5,40
665625,"Peguero, Elvis",SI,2023,26.5387,97,0.2736,0.3107,11,1,19,1,0,1,12
665625,"Peguero, Elvis",SI,2024,28.0058,90,0.3112,0.3347,8,0,25,0,0,1,13
665625,"Peguero, Elvis",SL,2023,21.1375,88,0.2402,0.2595,7,1,13,1,1,1,25
665660,"Alvarado, Elvis",FF,2025,19.4271,67,0.29,0.3499,13,0,8,2,0,1,19
665665,"Sanmartin, Reiver",CH,2022,27.941,61,0.458,0.3371,5,0,13,3,0,4,9
665795,"Cabrera, Edward",CH,2022,21.8866,91,0.2405,0.2685,12,2,7,2,0,2,22
665795,"Cabrera, Edward",CH,2023,27.3933,111,0.2468,0.2653,14,2,11,3,0,2,28
665795,"Cabrera, Edward",CH,2024,24.864,91,0.2732,0.2948,8,1,14,4,0,1,27
665795,"Cabrera, Edward",CH,2025,26.5904,115,0.2312,0.2634,4,0,18,5,0,1,34
665795,"Cabrera, Edward",CU,2023,25.9642,78,0.3329,0.2822,8,0,12,3,0,3,33
665795,"Cabrera, Edward",CU,2025,17.1053,89,0.1922,0.1994,5,2,8,1,0,2,37
665795,"Cabrera, Edward",FF,2024,41.459,91,0.4556,0.4566,18,1,12,4,0,6,13
665795,"Cabrera, Edward",SI,2025,39.1951,95,0.4126,0.4284,6,3,20,9,0,2,3
